Club_ID,Club_Name,Primary language,Address (Street and Number),Zipcode,City,Province,Country,Participation Games 2015,Participation Games 2016,Participation Games 2017,Participation Games 2018,Participation Games 2019,Participation Games 2022,Participation Games 2023,Participation Games 2024,Participation Games 2025
593,SC MOZAIEK,Dutch,Wolfputstraat 106,9041.0,OOSTAKKER - GENT,Oost-Vlaanderen,BELGIË,1.0,False,False,False,True,,,,
595,JUNIORSGROEP,Dutch,Terlindenhofstraat 206,2170.0,MERKSEM,Antwerpen,BELGIË,1.0,True,True,True,True,,1.0,1.0,1.0
596,DE BOEG,Dutch,Ebergiste De Deynestraat 1,9000.0,GENT,Oost-Vlaanderen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
597,SPORTSCHUURKE,Dutch,Leenstraat 31,9890.0,Vurste,Oost-Vlaanderen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
599,ALVINNENBERG,Dutch,Gaston Feremanslaan 27,3001.0,HEVERLEE,Vlaams Brabant,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
601,HOUTLAND ATLETIEKCLUB VZW G-TEAM ACHILLES,Dutch,Beckhofstraat 15,8820.0,Torhout,West-Vlaanderen,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
602,HET BALANSKE,Dutch,Halensebaan 2,3390.0,TIELT-WINGE,Vlaams Brabant,,1.0,True,True,True,True,,1.0,1.0,1.0
603,KON. JUDO CLUB HASSELT,Dutch,Korte Breestraat 154,3500.0,HASSELT,Limburg,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
604,G-BASKET BBC GEEL,Dutch,Heistraat 79,2440.0,GEEL,Antwerpen,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
605,KONING-ALBATROS,Dutch,Zavelstraat 73,1700.0,DILBEEK,Vlaams Brabant,BELGIË,1.0,True,True,True,True,,,,
608,HEJMEN,Dutch,'s Hertogenlaan 62,3000.0,LEUVEN,Vlaams Brabant,BELGIË,1.0,True,True,True,True,,1.0,1.0,1.0
609,WIT HUIS,Dutch,Rijselstraat 13,8210.0,LOPPEM,West-Vlaanderen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
610,DE MOLENKREKELS,Dutch,Krekelstraat 17,9160.0,LOKEREN,Oost-Vlaanderen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
611,BLIJDORP DENDERMONDE,Dutch,Baleunisstraat 70-72,9200.0,DENDERMONDE,Oost-Vlaanderen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
614,NIDO,Dutch,Verdunstraat 521/b,1130.0,HAREN,BRUSSEL,,,False,False,False,False,1.0,1.0,1.0,1.0
615,BUSO DE DAGERAAD KORTESSEM VV,Dutch,Tapstraat 12,3720.0,KORTESSEM,Limburg,BELGIË,,False,True,False,False,,,,
616,SINT FERDINAND,Dutch,Sint Ferdinandstraat 1,3560.0,LUMMEN,Limburg,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
617,MEKANDERS,Dutch,Steenweg op Oosthoven 25,2300.0,Turnhout,Antwerpen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
618,ROZEMARIJN,Dutch,Wageman 5,3140.0,KEERBERGEN,Vlaams Brabant,BELGIË,1.0,True,True,True,True,,1.0,,
621,BBC LIONS NIJLEN,Dutch,Italiëlei 171 / 4A,2060.0,Antwerpen,Antwerpen,Belgium,1.0,True,True,False,True,1.0,1.0,1.0,1.0
622,HUMIVAL,Dutch,Nijverheidsstraat 9,9950.0,WAARSCHOOT,Oost-Vlaanderen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
624,INOA CAMPUS HANDZAME,Dutch,De zilten 52,8800.0,Roeselare,West-Vlaanderen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
625,DE BRON,Dutch,Lesseliersdreef 3,9120.0,BEVEREN,Oost-Vlaanderen,BELGIË,1.0,True,True,True,True,,,,
626,RAVELIJN,Dutch,Barrierestraat 4 A,8200.0,BRUGGE ST.-MICHIELS,West-Vlaanderen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
627,SALIX,Dutch,Stationsstraat 3,9690.0,KLUISBERGEN,Oost-Vlaanderen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
631,BASKETBALCLUB COBRAS,Dutch,Horstebaan 95,2900.0,SCHOTEN,Antwerpen,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
632,HET ROER,Dutch,Kramerslaan 3,3500.0,HASSELT,Limburg,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
633,BA DE BEEMDEN,Dutch,Stuivenbergbaan 135,2800.0,MECHELEN,Antwerpen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,
634,WIRIC,Dutch,Diestersteenweg 59,3800.0,SINT-TRUIDEN,Limburg,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
635,MISPO BALEN,Dutch,Misseweg 22/3,2490.0,BALEN,Antwerpen,BELGIË,1.0,True,True,True,True,,1.0,1.0,1.0
637,HET PUNT,Dutch,Bethaniëlei 5,2960.0,BRECHT,Antwerpen,BELGIË,1.0,True,True,True,True,,,,
639,DE ROER ME NIETEN,Dutch,Sint-Ferdinandstraat 1,3560.0,Lummen,Vlaams Brabant,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
640,AVALI VZW,Dutch,Hemelstraat 27,3582.0,KOERSEL,Limburg,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
642,DE GIEK,Dutch,Thomasboslaan 40,3630.0,MAASMECHELEN,Limburg,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,
643,KRACHT EN GEDULD,Dutch,Klein-Hulststraat 124,9100.0,SINT-NIKLAAS,Oost-Vlaanderen,BELGIË,1.0,True,False,False,True,,,,
644,APOJO,Dutch,Herseltsesteenweg 35,3200.0,AARSCHOT,Vlaams Brabant,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
645,SPORTIVIA,Dutch,Krommewege 44,9990.0,MALDEGEM,Oost-Vlaanderen,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
646,DE POEL,Dutch,Dorpstraat 21,1701.0,ITTERBEEK,Vlaams Brabant,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
648,DE NIEUWE BRUG,Dutch,Pontstraat 12,9831.0,DEURLE,Oost-Vlaanderen,BELGIË,1.0,True,True,True,True,,,,
651,ORANJE,Dutch,Brouwerijstraat 7,8340.0,SIJSELE,West-Vlaanderen,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
654,KVC WESTERLO,Dutch,De Merodedreef 189,2260.0,WESTERLO,Antwerpen,BELGIË,1.0,False,False,False,False,,,,
656,MOVIMENTO VZW,Dutch,Armand Segerslei 10,2640.0,MORTSEL,Antwerpen,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
657,DE VENNEBOWLERS,Dutch,Ganzenplein 5 bus 002,2200.0,HERENTALS,Antwerpen,BELGIË,1.0,True,True,True,True,,1.0,1.0,1.0
658,DAIS VZW,Dutch,Kamstraat 22 ,1750.0,Lennik,Vlaams Brabant,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
659,LEVEDALE,Dutch,De Biest 10,1861.0,WOLVERTEM,Vlaams Brabant,BELGIË,1.0,True,True,True,True,1.0,1.0,1.0,1.0
660,DE STEIGER,Dutch,Riddermoerstraat 30,2880.0,BORNEM,Antwerpen,BELGIË,1.0,True,True,True,True,,,,
661,ROBA,Dutch,Nobelstraat 144 A,3128.0,Baal,Vlaams-Brabant,Belgie,1.0,True,True,True,True,1.0,1.0,1.0,1.0
663,STB GYMNASTICS BERCHEM,Dutch,Karel Coggestraat 25,2600.0,Berchem,Antwerpen,Belgie,,True,True,True,True,,,,
664,TANDEM SPORT,Dutch,Onze Lieve Vrouwstraat 18,3590.0,DIEPENBEEK,Limburg,BELGIË,1.0,True,True,True,True,,1.0,1.0,1.0
665,TAFELTENNISCLUB ZELE VZW,Dutch,Guido Gezellestraat 23,9240.0,ZELE,Oost-Vlaanderen,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
666,CENTRUM THERAPEUTISCH PAARDRIJDEN,Dutch,Mastellenstraat 21b,3400.0,LANDEN,Vlaams Brabant,,1.0,True,True,True,True,,1.0,1.0,1.0
669,OOSTHEUVEL,Dutch,Welzijnscampus 5 bus 31,3600.0,Genk,Limburg,BELGIE,1.0,True,True,True,True,1.0,1.0,1.0,1.0
670,RAAKZAAM,Dutch,Onze-Lieve-Vrouwplein 31,9100.0,Sint Niklaas,Oost-Vlaanderen,BELGIE,1.0,True,True,True,True,1.0,1.0,1.0,1.0
672,TANDEM  WEST,Dutch,R. Vandammestraat 48,8670.0,Koksijde,West-Vlaanderen,BELGIE,1.0,True,True,True,True,1.0,1.0,1.0,1.0
673,BUITENBEENTJES,Dutch,Haneweestraat 2,9112.0,SINAAI,Oost-Vlaanderen,BELGIE,1.0,False,False,True,False,,,,
674,DE BUITELAARS,Dutch,Zandvleuge 116,9900.0,EEKLO,Oost-Vlaanderen,BELGIE,1.0,True,True,True,True,1.0,1.0,1.0,1.0
675,'T PERDJE,Dutch,Meerlaerstraat 20,2430.0,LAAKDAL,Antwerpen,BELGIË,1.0,True,True,True,True,,1.0,1.0,1.0
678,HET PLUIMKE,Dutch,Oud Kevelaer 14,3640.0,Kinrooi,Limburg,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
680,TC STANDAARD WETTEREN-OCTOPUS MERELBEKE,Dutch,P/A Abrikozenstraat 13,9820.0,MERELBEKE,Oost-Vlaanderen,BELGIE,1.0,True,True,True,True,1.0,1.0,1.0,1.0
682,DE BORGGRAAF-HASSELT,Dutch,Arbeidstraat 72,3600.0,GENK,Limburg,BELGIE,1.0,True,True,True,True,1.0,1.0,1.0,1.0
683,REAL FC BERG,Dutch,Bergerstraat 69,3680.0,NEEROETEREN,Limburg,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
685,HEISTSE TENNISCLUB VZW,Dutch,Boonmarkt 5-7,2220.0,HALLAAR,Antwerpen,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
686,GT WIMBLEDON,Dutch,Zoutleeuwsesteenweg 120,3803.0,WILDEREN,Limburg,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
689,T.C. DE DAGERAAD,Dutch,Rerum Novarumlaan 35,2340.0,BEERSE,Antwerpen,,1.0,True,True,True,True,1.0,1.0,1.0,
690,DE SCHELP,Dutch,Bethaniënlei 5,2960.0,BRECHT,Antwerpen,BELGIE,1.0,True,True,True,True,,,,
691,DE DIABOLO'S,Dutch,Lodewijck Van Berckenlaan 87,2600.0,BERCHEM,Antwerpen,BELGIE,,False,True,True,True,,,,
693,'T ATELJEE,Dutch,Sportveldlaan 21,2530.0,BOECHOUT,Antwerpen,BELGIE,1.0,True,True,True,True,,,,
694,DE PELIKAAN,Dutch,Anneessensstraat 27,8930.0,MENEN,West-Vlaanderen,BELGIE,0.0,False,True,True,True,1.0,1.0,1.0,1.0
695,INDIVIDUALS,Dutch,Brusselseswg 511/A,9050.0,GENTBRUGGE,Oost-Vlaanderen,BELGIE,1.0,True,True,True,True,1.0,1.0,1.0,1.0
696,TRIANGEL JEUGDSPORT,Dutch,Molendreef 16c,9920.0,LOVENDEGEM,Oost-Vlaanderen,BELGIË,1.0,False,False,True,True,1.0,1.0,1.0,1.0
697,VONDELS VZW,Dutch,Ter Waarde 45,8900.0,IEPER,West-Vlaanderen,BELGIË,1.0,True,True,True,False,1.0,1.0,,1.0
699,'T VELDZICHT,Dutch,Julius Delaplacestraat 57,8310.0,Sint-Kruis Brugge ,West-Vlaanderen,BELGIE,1.0,True,True,True,True,1.0,1.0,1.0,1.0
700,ZONNESTRAAL VZW,Dutch,Sint-Niklaasstraat 24 ,1540.0,HERFELINGEN,Vlaams Brabant,BELGIE,1.0,True,False,False,False,,,,
703,KABAS,Dutch,Paanderstraat 147,8540.0,DEERLIJK,West-Vlaanderen,BELGIE,,False,False,False,False,,,,
704,G-BASKET LOMMEL,Dutch,Korte - Vorenweg 24,3920.0,LOMMEL,Limburg,BELGIE,1.0,True,True,True,True,1.0,1.0,1.0,1.0
707,KBBC ZOLDER,Dutch,Schootstraat 217,3550.0,HEUSDEN-ZOLDER,Limburg,BELGIË,1.0,True,True,True,True,1.0,,1.0,1.0
708,KSAV SINT-DIMPNA,Dutch,Pastoor Dergenstraat 28,2440.0,GEEL,Antwerpen,,1.0,True,True,True,True,1.0,1.0,,1.0
709,BC ASSE TERNAT,Dutch,Schapenbaan 8,1741.0,Ternat,Vlaams Brabant,,1.0,True,False,False,False,,,,
710,KOG-STASEGEM G-VOETBAL,Dutch,Veldrijk 22,8530.0,Harelbeke-Stasegem,West-Vlaanderen,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
711,G-OMNISPORTCLUB VLAAMSE ARDENNEN,Dutch,Molenstraat 70,9690.0,Kluisbergen,Oost-Vlaanderen,,1.0,True,True,True,True,1.0,1.0,1.0,1.0
713,JC-GRUITRODE,Dutch,Kerkplein 1,3670.0,Meeuwen-Gruitrode,Limburg,,1.0,True,True,True,True,1.0,1.0,,
714,UNIFIED SAILING BELGIUM VZW,Dutch,Mussenhoevelaan 58,2530.0,Boechout,Antwerpen,,0.0,False,False,False,True,,1.0,,1.0
715,SOMIVAL VZW,Dutch,Olmstraat 85,8790.0,WAREGEM,West-Vlaanderen,WAREGEM,,True,True,True,True,1.0,1.0,1.0,1.0
716,BBC GEMBO,Dutch,Lange Beeldekensstraat 102,2060.0,Antwerpen,Antwerpen,,1.0,True,True,True,True,1.0,1.0,1.0,
718,VZW TENNISCLUB LUMMEN,Dutch,Sportweg 10,3560.0,Lummen,Limburg,,,True,True,False,False,,,,1.0
719,DE NISSE,Dutch,Gentsesteenweg 66,8500.0,Kortrijk ,West-Vlaanderen,,,True,True,True,True,1.0,1.0,1.0,1.0
720,KONINKLIJKE LEBBEEKSE ATLETIEKCLUB,Dutch,Heizijdestraat 29,9280.0,Lebbeke,Oost-Vlaanderen,Belgium,,True,True,True,True,1.0,1.0,1.0,1.0
721,SPORTCLUB HUIS IN DE STAD VZW,Dutch,Hamelendreef 60,3300.0,Tienen,Vlaams Brabant,Belgium,,True,True,True,True,1.0,1.0,1.0,1.0
722,'T HAVERENHOF VZW,Dutch,Haverenblok 99,1980.0,Eppegem,Vlaams Brabant,,,True,True,True,True,,,,
723,KORTRIJK SPURS VZW,Dutch,Meiweg 63,8550.0,ZWEVEGEM,West-Vlaanderen,,,True,True,True,True,1.0,1.0,1.0,1.0
724,SPINSHUTTLE,Dutch,Sportpark Brasel,2480.0,Dessel,ANTWERPEN,,,True,True,True,True,,1.0,1.0,
725,OSTEND TENNIS CLUB,Dutch,Koninginnelaan 83,8400.0,Oostende,West-Vlaanderen ,,,False,True,False,False,,,,
727,AC DEINZE,Dutch,Gentstraat 68 /B15,9800.0,Deinze ,Oost-Vlaanderen,,,False,True,True,True,,,1.0,1.0
729,2GETHER ON WHEELS,Dutch,Van De Wiellei 136,2930.0,Brasschaat,Antwerpen,België,,False,True,True,True,,1.0,1.0,1.0
730,BBC FALCO GENT,Dutch,Rietorchisstraat 11,9000.0,Gent,Oost-Vlaanderen,,,False,True,False,True,,1.0,,1.0
731,GYMFLEX VZW,Dutch,Lemmensstraat 42,2800.0,Mechelen,Antwerpen,Belgique,,False,True,True,True,1.0,1.0,,
732,TERNATSE OMNISPORT VOOR ANDERSVALIDEN,Dutch,Doelstraat 51,1741.0,WAMBEEK,Vlaams Brabant,Belgium,,False,True,True,True,1.0,1.0,1.0,1.0
733,NET CONNECT CYCLING TEAM,Dutch,Molenberg 57,2460.0,Kasterlee,Antwerpen,Belgium,,False,True,True,True,1.0,1.0,1.0,1.0
734,AC HERENTALS,Dutch,Sint Waldetrudisstraat 59,2200.0,Herentals,Antwerpen,Belgium,,False,True,False,True,1.0,1.0,1.0,1.0
735,GEMEENTELIJKE TENNIS TESSENDERLO,Dutch,Oude Tramlijn 13,2430.0,Laakal,Limburg,Belguim,,False,True,False,False,1.0,1.0,1.0,1.0
736,OKIDO BASKET,Dutch,Kerkstraat 127,2370.0,Arendonk,Antwerpen,Belgium,,False,True,False,True,1.0,1.0,1.0,1.0
738,DALO VZW,Dutch,Koningsstraat 56,3920.0,Lommel,Limburg,Belgium,,False,True,False,True,1.0,,,
740,TER HEIDE,Dutch,Klotstraat 125,3600.0,Genk,Limburg,,,False,False,True,True,1.0,1.0,,1.0
741,GYM MOL,Dutch,Lange Blok 11,2431.0,Laakdal,Antwerpen,,,False,False,True,True,1.0,1.0,1.0,1.0
742,NOORDERWIJKSE BADMINTONCLUB ,Dutch,Oude Dreef 21 ,2200.0,NOORDERWIJK ,Antwerpen ,,,False,False,False,False,,,,
744,OC CIRKANT,Dutch,Aartrijksestraat 77,8211.0,Aartrijke,West-Vlaanderen,,,False,False,True,True,1.0,1.0,1.0,1.0
745,GENTSE G-DUIVELS,Dutch,Iréne Joliotstraat 6,9032.0,Wondelgem,Oost-Vlaanderen,België,,False,False,True,True,1.0,1.0,1.0,1.0
746,A-JUDOCLUB TATAMIVRIENDEN,Dutch,Rupelmondestraat 257,9150.0,Bazel,Oost-Vlaanderen,Belgium,,False,False,False,True,1.0,1.0,1.0,1.0
747,LOKERSE BADMINTONCLUB,Dutch,Sportlaan 2-3,9160.0,Lokeren,Oost-Vlaanderen,Belgium,,False,False,False,True,1.0,1.0,1.0,1.0
748,TTC RECREAS GULLEGEM,Dutch,Tulpenpark 36,8510.0,Rollegem,West-Vlaanderen,Belgium,,False,False,False,True,1.0,1.0,1.0,1.0
749,LIONS TORHOUT,Dutch,Koningsdreef 5,8820.0,Torhout,West-Vlaanderen,België,,False,False,False,True,1.0,1.0,1.0,1.0
750,BALTI SPECIALS KORTRIJK,Dutch,"Minister A. de Clercklaan, 15",8500.0,KORTRIJK,West-Vlaanderen,Belgie,,False,False,False,True,1.0,1.0,1.0,1.0
751,WAASLANDSE G-BASKETTERS,Dutch,"Leo Verbeecklaan 3, bus 8",2070.0,Burcht,Antwerpen ,,,False,False,False,False,1.0,1.0,1.0,1.0
752,GFC SK BEVEREN,Dutch,Nieuwe steenweg 47,9140.0,Elversele,Oost-Vlaanderen,Belgie,,False,False,False,True,,1.0,1.0,1.0
753,EUROSTARS,Dutch,Nieuwdreef 113/5,2170.0,Merksem,Antwerpen,Belgie,,False,False,False,False,,1.0,1.0,1.0
754,NO LIMIT VZW,Dutch,Moerelei 123,2610.0,Wilrijk,Antwerpen,Belgie,,False,False,False,False,,,,
755,WAVERSE BADMINTONCLUB,Dutch,Eikenboslaan 3 bus 101 ,2500.0,Koningshooikt,Antwerpen,België,,False,False,False,False,1.0,1.0,1.0,1.0
756,DE BOOMHUT,Dutch,Kerkstraat 40,2850.0,Boom,Antwerpen,Belgie,,False,False,False,False,,,,
757,ANTWERP CYCLING TEAM KONTICH,Dutch,KONINGIN ASTRIDLAAN 78,2550.0,KONTICH,ANTWERPEN,BELGIE,,False,False,False,False,1.0,1.0,1.0,1.0
758,K.W.T.P.C.,Dutch,Tennislaan 16 ,3600.0,Genk,Limburg,Belgie,,False,False,False,False,,1.0,1.0,1.0
759,K SCHELLE SPORT,Dutch,Kapelstraat 140,2627.0,Schelle,Antwerpen,Belgie,,False,False,False,False,1.0,1.0,1.0,1.0
760,BRAXGATA,Dutch,Grote Steenweg 616,2600.0,Berchem,Antwerpen,Belgie,,False,False,False,False,1.0,1.0,,
761,ROYAL VICTORY HOCKEY CLUB,Dutch,Koniging Elisabethlei 8,2018.0,Antwerpen,Antwerpen,Belgie,,False,False,False,False,1.0,1.0,1.0,1.0
762,HORSE FUN VERBRANDE BRUG,Dutch,Grimbergsesteenweg 323,1980.0,Eppegem,Vlaams-Brabant,Belgie,,False,False,False,False,,1.0,1.0,1.0
763,GEELSE KAJAKVAARDERS,Dutch,Kluterstraat 19,2440.0,GEEL,Antwerpen,Belgie,,False,False,False,False,,1.0,,1.0
764,KMTHC,Dutch,Zemstseweg 39,2800.0,Mechelen,Antwerpen,Belgie,,False,False,False,False,,,,
765,KHC DRAGONS vzw,Dutch,Sportendreef 1,2930.0,Brasschaat,Antwerpen,Belgie,,False,False,False,False,,1.0,1.0,1.0
766,VRIJBROEK HOCKEY CLUB MECHELEN,Dutch,Hombeeksesteenweg 262,2800.0,Mechelen,,Belgie,,False,False,False,False,,1.0,,1.0
767,GIDOS,Dutch,Kruishoutemseweg 193,8790.0,Waregem,West-Vlaanderen,Belgie,,False,False,False,False,,1.0,1.0,1.0
768,KONINKLIJKE TURNKRING BOOM,Dutch,Gasstraat 23,2850.0,Boom,Antwerpen,Belgie,,False,False,False,False,,,,
769,JUDO CLUB LEOPOLDSBURG,Dutch,Jean Lenaersstraat 9,3971.0,Leopoldsburg,Limburg,Belgie,,False,False,False,False,,,,
770,BADMINTON WAREGEM,Dutch,Meerstraat 5,8790.0,Waregem,West-Vlaanderen,Belgie,,False,False,False,False,,,1.0,1.0
771,3MASTER,Dutch,Kempenstraat 32,2460.0,Kasterlee,Antwerpen,Belgie,,False,False,False,False,,,1.0,1.0
772,TURNKRING DEUGD EN MOED EKEREN,Dutch,Oorderseweg 83 bus 6,2180.0,Ekeren,Antwerpen,Belgie,,False,False,False,False,,,1.0,1.0
773,BOAS,Dutch,President Rooseveltplein 20,8500.0,Kortrijk,West-Vlaanderen,Belgie,,False,False,False,False,,,1.0,1.0
774,SwimAcad,Dutch,Gestichtstraat 18,9000.0,Gent,Oost-Vlaanderen,Belgie,,False,False,False,False,,,1.0,1.0
775,MANEGE DENNENHOF,Dutch,Dennendreef 64,9850.0,Landegem,Oost Vlaanderen,Belgie,,False,False,False,False,,,1.0,1.0
776,K. SPORTING WIJCHMAAL,Dutch,Sportlaan 10,3990.0,Peer,,,,False,False,False,False,,,,1.0
777,CITY PIRATES,Dutch,Speelpleinstraat 72,2170.0,Merksem,Antwerpen,,,False,False,False,False,,,,1.0
778,BELOEGA FIT,Dutch,Schoolstraat 25,3020.0,Herent,Vlaams Brabant,Belgie,,False,False,False,False,,,,1.0
779,Ruitersclub Domein Leiedal,Dutch,Kruiskouter 54,8501.0,Bissegem,West- Vlaanderen,Belgie,,False,False,False,False,,,,1.0
780,BASKET DESSELGEM,Dutch,Reinareweg 9,8791.0,Waregem,West-Vlaanderen,Belgie,,False,False,False,False,,,,1.0
781,ESSENSE TENNISCLUB INTER,Dutch,Lazaret 11,2910.0,Essen,Antwerpen,Belgie,,False,False,False,False,,,,1.0
782,Sportgroep Vaste Vuist Lauwe,Dutch,Lauwbergstraat 99,8930.0,Lauwe,West-Vlaanderen,Belgie,,False,False,False,False,,,,1.0
783,KIDS HASSELT,Dutch,Borggravevijversstraat 9,3500.0,Hasselt,Limburg,Belgie,,False,False,False,False,,,,
784,KONINKLIJKE HOCKEYCLUB BRUGGE,Dutch,K. Leopold III Laan 115a,8200.0,Brugge,West-Vlaanderen,Belgie,,False,False,False,False,,,,1.0
785,G-VOETBAL KORTRIJK,Dutch,Beneluxepark 26,8500.0,KORTRIJK,West-Vlaanderen,Belgïe,,False,False,False,False,,,,1.0
786,KHC SAINT-GEORGES,Dutch,Doorniksewijk 1,8500.0,KORTRIJK,Belgie,West-Vlaanderen,,False,False,False,False,,,,1.0
787,ATHLETES FOR HOPE,Dutch,Zavelbergen 12,29900.0,WUUSTWEZEL,Antwerpen,Belgïum,,False,False,False,False,,,,
788,HERK-SPORT,Dutch,Sint-Lambrechtsherkstraat 96,3500.0,Hasselt,Limburg,Belgie,,False,False,False,False,,,,
